"id","name","date_of_birth","national_team","country_iso3","birth_country","birth_country_iso3","birthplace_city","match_addr","lon","lat","position","club","club_competition","is_active"
"837619","Armando GonzÃ¡lez","2003-04-20","Mexico","MEX","Mexico","MEX","Celaya","Celaya, Mexico","-100,8307739","20,5222851","Centre-Forward","Deportivo Guadalajara","Liga MX Apertura","True"
"339337","Armando Obispo","1999-03-05","CuraÃ§ao","CUW","Netherlands","NLD","Den Bosch","Den Bosch, Netherlands","5,303116","51,6889387","Centre-Back","PSV Eindhoven","Eredivisie","True"
"651269","Armin Gigovic","2002-04-06","Bosnia and Herz.","BIH","Sweden","SWE","Lund","Lund, Sweden","13,1929449","55,7029296","Central Midfield","BSC Young Boys","Super League","True"
"181380","Arthur Masuaku","1993-11-07","Dem. Rep. Congo","COD","France","FRA","Lille","Lille, France","3,0635282","50,6365654","Left-Back","RC Lens","Ligue 1","True"
"368891","Arthur Theate","2000-05-25","Belgium","BEL","Belgium","BEL","LiÃ¨ge","LiÃ¨ge, Belgium","5,5736112","50,6450944","Centre-Back","Eintracht Frankfurt","Bundesliga","True"
"932724","Arya Yousefi","2002-04-22","Iran","IRN","Iran","IRN","Mahshahr, Khuzestan","Mahshahr, Khuzestan, Iran","49,1997454","30,5577268","Right-Back","Sepahan FC","Persian Gulf League","True"
"1061282","Assane Diao","2005-09-07","Senegal","SEN","Senegal","SEN","Ndongane","Ndongane, Senegal","-14,4529612","14,4750607","Left Winger","Como 1907","Serie A","True"
"336667","Assim Madibo","1996-10-22","Qatar","QAT","Sudan","SDN","Khartoum","Khartoum, Sudan","32,5349123","15,5635972","Defensive Midfield","Al-Wakrah SC","Stars League","True"
"353432","Aubrey Modiba","1995-07-22","South Africa","ZAF","South Africa","ZAF","Polokwane, Limpopo","Polokwane, Limpopo, South Africa","29,4613889","-23,9058333","Left-Back","Mamelodi Sundowns FC","Betway Premiership","True"
"579263","Augustine Boakye","2000-11-03","Ghana","GHA","Ghana","GHA","Bompata","Bompata, Ghana","-1,059595","6,634161","Attacking Midfield","AS Saint-Ãtienne","Ligue 2","True"
"635645","AurÃ¨le Amenda","2003-07-31","Switzerland","CHE","Switzerland","CHE","Biel/Bienne","Biel/Bienne, Switzerland","7,2439029","47,1402077","Centre-Back","Eintracht Frankfurt","Bundesliga","True"
"413112","AurÃ©lien TchouamÃ©ni","2000-01-27","France","FRA","France","FRA","Rouen","Rouen, France","1,0939658","49,4404591","Defensive Midfield","Real Madrid","LaLiga","True"
"389253","Auston Trusty","1998-08-12","United States of America","USA","United States of America","USA","Media, Pennsylvania","Media, Pennsylvania, United States","-75,387693","39,9167783","Centre-Back","Celtic Glasgow","Premiership","True"
"538764","Avazbek Ulmasaliev","2000-03-27","Uzbekistan","UZB","Uzbekistan","UZB","Fargona","Fargona, Uzbekistan","71,7913193","40,3764879","Centre-Back","FK AGMK Olmaliq","Superliga Uzbekistan","True"
"255729","Awer Mabil","1995-09-15","Australia","AUS","Kenya","KEN","Kakuma","Kakuma, Kenya","34,873489","3,706286","Left Winger","CD CastellÃ³n","LaLiga2","True"
"342046","Axel Tuanzebe","1997-11-14","Dem. Rep. Congo","COD","Dem. Rep. Congo","COD","Bunia","Bunia, DR Congo","30,2478844","1,5620529","Centre-Back","FC Burnley","Premier League","True"
"35047","Axel Witsel","1989-01-12","Belgium","BEL","Belgium","BEL","LiÃ¨ge","LiÃ¨ge, Belgium","5,5736112","50,6450944","Defensive Midfield","FC Girona","LaLiga","True"
"589128","Ayase Ueda","1998-08-28","Japan","JPN","Japan","JPN","Mito, Ibaraki","Mito, Ibaraki, Japan","140,4731743","36,3659174","Centre-Forward","Feyenoord Rotterdam","Eredivisie","True"
"735815","Ayman Yahya","2001-05-14","Saudi Arabia","SAU","Saudi Arabia","SAU","Riyadh","Riyadh, Saudi Arabia","46,7160104","24,638916","Left-Back","Al-Nasr Riad","Saudi Pro League","True"
"569433","Aymen Dahmen","1997-01-28","Tunisia","TUN","Tunisia","TUN","Sfax","Sfax, Tunisia","10,7604024","34,7394361","Goalkeeper","Club Sportif Sfaxien","Tunisian Ligue 1","True"
"401054","Aymen Hussein","1996-03-22","Iraq","IRQ","Iraq","IRQ","Al-Safra, Kirkuk","Al-Safra, Kirkuk, Iraq","45,336948","35,9488007","Centre-Forward","Al-Karma","Iraq Stars League","True"
"176553","Aymeric Laporte","1994-05-27","Spain","ESP","France","FRA","Agen","Agen, France","0,6176112","44,2015827","Centre-Back","Athletic Bilbao","LaLiga","True"
"1054631","Ayoub Al-Oui","2005-03-11","Qatar","QAT","Qatar","QAT","Doha","Doha, Qatar","51,5081812","25,3108807","Right-Back","Al-Gharafa SC","Stars League","True"
"799993","Ayoube Amaimouni-Echghouyab","2004-11-30","Morocco","MAR","Spain","ESP","Vic","Vic, Spain","2,2545943","41,9302021","Right Winger","Eintracht Frankfurt","Bundesliga","True"
"521127","Ayoub El Kaabi","1993-06-25","Morocco","MAR","Morocco","MAR","Casablanca","Casablanca, Morocco","-7,6200284","33,5945144","Centre-Forward","Olympiakos PirÃ¤us","Super League 1","True"
"405389","Ayumu Seko","2000-06-07","Japan","JPN","Japan","JPN","Osaka, Osaka","Osaka, Osaka, Japan","135,5014539","34,6937569","Centre-Back","AC Le Havre","Ligue 1","True"
"1097139","Ayyoub Bouaddi","2007-10-02","Morocco","MAR","France","FRA","Senlis","Senlis, France","2,1523287","50,5331612","Central Midfield","LOSC Lille","Ligue 1","True"
"860998","AzarÃ­as LondoÃ±o","2001-06-21","Panama","PAN","Panama","PAN","Panama City","Panama City, Panama","-79,5341802","8,9714493","Centre-Forward","CD Universidad CatÃ³lica","LigaPro Serie A","True"
"136834","Aziz Behich","1990-12-16","Australia","AUS","Australia","AUS","Melbourne","Melbourne, Australia","144,9631732","-37,8142454","Left-Back","Melbourne City FC","A-League Men","True"
"517918","Azizbek Amanov","1997-10-30","Uzbekistan","UZB","Uzbekistan","UZB","Zarafshan","Zarafshan, Uzbekistan","67,3469505","39,5665657","Centre-Forward","Dinamo Samarkand","Superliga Uzbekistan","True"
"431911","Aziz Ganiev","1998-02-22","Uzbekistan","UZB","Uzbekistan","UZB","Jizzakh","Jizzakh, Uzbekistan","67,8234081","40,1331797","Central Midfield","Al Bataeh Club","UAE Pro League","True"
"593482","Azzedine Ounahi","2000-04-19","Morocco","MAR","Morocco","MAR","Casablanca","Casablanca, Morocco","-7,6200284","33,5945144","Central Midfield","FC Girona","LaLiga","True"
"822458","Bamba Dieng","2000-03-23","Senegal","SEN","Senegal","SEN","Pikine","Pikine, Senegal","-17,396413","14,751544","Centre-Forward","FC Lorient","Ligue 1","True"
"1497653","Bara Sapoko Ndiaye","2007-12-31","Senegal","SEN","Senegal","SEN","MÃ©khÃ©","MÃ©khÃ©, Senegal","-16,6326816","15,1138084","Central Midfield","FC Bayern MÃ¼nchen","Bundesliga","True"
"541537","BarÄ±Å Alper YÄ±lmaz","2000-05-23","Turkey","TUR","Turkey","TUR","Rize","Rize, TÃ¼rkiye","40,884428","40,9569617","Left Winger","Galatasaray Istanbul","SÃ¼per Lig","True"
"565093","Bart Verbruggen","2002-08-18","Netherlands","NLD","Netherlands","NLD","Zwolle","Zwolle, Netherlands","6,0977204","52,5145653","Goalkeeper","Brighton & Hove Albion","Premier League","True"
"1067904","Bazoumana TourÃ©","2006-03-02","CÃ´te d'Ivoire","CIV","CÃ´te d'Ivoire","CIV","BouakÃ©","BouakÃ©, Cote d'Ivoire","-5,0283552","7,6890212","Left Winger","TSG 1899 Hoffenheim","Bundesliga","True"
"1106187","Bekhruz Karimov","2007-08-07","Uzbekistan","UZB","Uzbekistan","UZB","Tashkent","Tashkent, Uzbekistan","69,2787079","41,3123363","Right-Back","Surkhon Termiz","Superliga Uzbekistan","True"
"820252","Benchimol","2001-12-29","Cabo Verde","CPV","Cabo Verde","CPV","Praia","Praia, Cape Verde","-23,5095095","14,9162811","Centre-Forward","Akron Togliatti","Premier Liga","True"
"719673","Ben Gannon-Doak","2005-11-11","Scotland","SCO","Scotland","SCO","Dalry","Dalry, Scotland","-4,7111352","55,70599","Right Winger","AFC Bournemouth","Premier League","True"
"837368","Benjamin Asare","1992-07-13","Ghana","GHA","Ghana","GHA","Ghana","Ghana","-1,0800271","8,0300284","Goalkeeper","Hearts of Oak","Ghanese Premier League","True"
"475949","Benjamin Nygren","2001-07-08","Sweden","SWE","Sweden","SWE","GÃ¶teborg","GÃ¶teborg, Sweden","11,9670171","57,7072326","Attacking Midfield","Celtic Glasgow","Premiership","True"
"787907","Benjamin TahiroviÄ","2003-03-03","Bosnia and Herz.","BIH","Sweden","SWE","SpÃ¥nga","SpÃ¥nga, Sweden","17,8981821","59,3836259","Central Midfield","BrÃ¶ndby IF","Superliga","True"
"617021","Ben Old","2002-08-13","New Zealand","NZL","New Zealand","NZL","Auckland","Auckland, New Zealand","174,7631803","-36,852095","Left-Back","AS Saint-Ãtienne","Ligue 2","True"
"539502","Ben Waine","2001-06-11","New Zealand","NZL","New Zealand","NZL","Wellington","Wellington, New Zealand","174,7772114","-41,2887953","Centre-Forward","FC Port Vale","League One","True"
"241641","Bernardo Silva","1994-08-10","Portugal","PRT","Portugal","PRT","Lisboa","Lisboa, Portugal","-9,1365919","38,7077507","Attacking Midfield","Manchester City","Premier League","True"
"715653","Besfort Zeneli","2002-11-21","Sweden","SWE","Sweden","SWE","SÃ¤ter","SÃ¤ter, Sweden","15,7486886","60,3469718","Central Midfield","Royale Union Saint Gilloise","Jupiler Pro League","True"
"654982","Bilal El Khannouss","2004-05-10","Morocco","MAR","Belgium","BEL","Strombeek-Bever","Strombeek-Bever, Belgium","4,3422525","50,9109938","Attacking Midfield","VfB Stuttgart","Bundesliga","True"
"423744","Billy Gilmour","2001-06-11","Scotland","SCO","Scotland","SCO","Irvine","Irvine, Scotland","-4,6696399","55,6131309","Defensive Midfield","SSC Neapel","Serie A","False"
"278359","Borja Iglesias","1993-01-17","Spain","ESP","Spain","ESP","Santiago de Compostela","Santiago de Compostela, Spain","-8,5448","42,8806","Centre-Forward","Celta Vigo","LaLiga","True"
"312690","Botirali Ergashev","1995-06-23","Uzbekistan","UZB","Uzbekistan","UZB","Pap, Namangan Region","Pap, Namangan Region, Uzbekistan","71,0970171","40,8743693","Goalkeeper","Neftchi Fergana","Superliga Uzbekistan","True"
"222669","Boualem Khoukhi","1990-07-09","Qatar","QAT","Algeria","DZA","Bou IsmaÃ¯l","Bou IsmaÃ¯l, Algeria","2,6899362","36,642758","Centre-Back","Al-Sadd SC","Stars League","True"
"708265","Bradley Barcola","2002-09-02","France","FRA","France","FRA","Lyon","Lyon, France","4,8320114","45,7578137","Left Winger","FC Paris Saint-Germain","Ligue 1","True"
"555209","Bradley Cross","2001-01-30","South Africa","ZAF","South Africa","ZAF","Kempton Park, ...","Kempton Park, ..., South Africa","28,2336325","-26,0964372","Left-Back","Kaizer Chiefs","Betway Premiership","True"
"314678","Brahim DÃ­az","1999-08-03","Morocco","MAR","Spain","ESP","MÃ¡laga","MÃ¡laga, Spain","-4,4422005","36,7647913","Right Winger","Real Madrid","LaLiga","True"
"491596","Braian Ojeda","2000-06-27","Paraguay","PRY","Paraguay","PRY","ItauguÃ¡","ItauguÃ¡, Paraguay","-57,3532892","-25,3947318","Defensive Midfield","Orlando City SC","MLS","True"
"232219","Brandley Kuwas","1992-09-19","CuraÃ§ao","CUW","Netherlands","NLD","Hoorn","Hoorn, Netherlands","5,0735802","52,653272","Right Winger","FC Volendam","Eredivisie","True"
"236168","Brandon Mechele","1993-01-28","Belgium","BEL","Belgium","BEL","Bredene","Bredene, Belgium","2,9724493","51,2389408","Centre-Back","FC BrÃ¼gge","Jupiler Pro League","True"
"451747","Brandon Thomas-Asante","1998-12-29","Ghana","GHA","England","ENG","Milton Keynes","Milton Keynes, England","-0,7594092","52,0406502","Centre-Forward","Coventry City","Championship","True"
"237662","Breel Embolo","1997-02-14","Switzerland","CHE","Cameroon","CMR","YaoundÃ©","YaoundÃ©, Cameroon","11,5213344","3,8689867","Centre-Forward","FC Stade Rennes","Ligue 1","True"
"516716","Bremer","1997-03-18","Brazil","BRA","Brazil","BRA","Itapitanga","Itapitanga, Brazil","-39,5649322","-14,4232006","Centre-Back","Juventus Turin","Serie A","True"
"393323","Brenden Aaronson","2000-10-22","United States of America","USA","United States of America","USA","Medford, New Jersey","Medford, New Jersey, United States","-74,8234961","39,9009472","Attacking Midfield","Leeds United","Premier League","True"
"473169","Brian Brobbey","2002-02-01","Netherlands","NLD","Netherlands","NLD","Amsterdam","Amsterdam, Netherlands","4,8924534","52,3730796","Centre-Forward","AFC Sunderland","Premier League","True"
"700565","Brian Cipenga","1998-03-11","Dem. Rep. Congo","COD","Dem. Rep. Congo","COD","Kinshasa","Kinshasa, Zaire","15,3424196","-4,3196982","Left Winger","CD CastellÃ³n","LaLiga2","True"
"724443","Brian GutiÃ©rrez","2003-06-17","Mexico","MEX","United States of America","USA","Berwyn, Illinois","Berwyn, Illinois, United States","-87,7936685","41,8505874","Attacking Midfield","Deportivo Guadalajara","Liga MX Apertura","True"
"465818","Brian RodrÃ­guez","2000-05-20","Uruguay","URY","Uruguay","URY","Tranqueras","Tranqueras, Uruguay","-55,7629604","-31,1926186","Left Winger","CF AmÃ©rica","Liga MX Apertura","True"
"191056","Brice Samba","1994-04-25","France","FRA","Congo","COG","Linzolo","Linzolo, Congo","15,1068663","-4,413723","Goalkeeper","FC Stade Rennes","Ligue 1","True"
"240306","Bruno Fernandes","1994-09-08","Portugal","PRT","Portugal","PRT","Maia","Maia, Portugal","-8,6299982","41,2373456","Attacking Midfield","Manchester United","Premier League","True"
"520624","Bruno GuimarÃ£es","1997-11-16","Brazil","BRA","Brazil","BRA","Rio de Janeiro","Rio de Janeiro, Brazil","-43,2093727","-22,9110137","Central Midfield","Newcastle United","Premier League","True"
"433177","Bukayo Saka","2001-09-05","England","ENG","England","ENG","London","London, England","-0,1277653","51,5074456","Right Winger","FC Arsenal","Premier League","True"
"508237","Bum-keun Song","1997-10-15","South Korea","KOR","South Korea","KOR","Seongnam, Gyeonggi","Seongnam, Gyeonggi, Korea, South","127,1262092","37,4201556","Goalkeeper","Jeonbuk Hyundai Motors","K League 1","True"
"320141","ÃaÄlar SÃ¶yÃ¼ncÃ¼","1996-05-23","Turkey","TUR","Turkey","TUR","Ä°zmir","Ä°zmir, TÃ¼rkiye","27,128469","38,4192537","Centre-Back","Fenerbahce Istanbul","SÃ¼per Lig","True"
"1240763","Caleb Yirenkyi","2006-01-15","Ghana","GHA","Ghana","GHA","Bechem","Bechem, Ghana","-2,0246","7,08778","Central Midfield","FC Nordsjaelland","Superliga","True"
"482204","Callan Elliot","1999-07-07","New Zealand","NZL","United Kingdom","GBR","Dumfries","Dumfries, Scotland","-3,6106856","55,0691831","Right-Back","Auckland FC","A-League Men","True"
"400797","Callum McCowatt","1999-04-30","New Zealand","NZL","New Zealand","NZL","Auckland","Auckland, New Zealand","174,7631803","-36,852095","Attacking Midfield","Silkeborg IF","Superliga","True"
"255788","Cameron Burgess","1995-10-21","Australia","AUS","United Kingdom","GBR","Aberdeen","Aberdeen, Scotland","-2,0928095","57,1482429","Centre-Back","Swansea City","Championship","True"
"74113","Camilo Vargas","1989-03-09","Colombia","COL","Colombia","COL","BogotÃ¡","BogotÃ¡, Colombia","-74,0836331","4,6533817","Goalkeeper","Atlas Guadalajara","Liga MX Apertura","True"
"399162","Cammy Devlin","1998-06-07","Australia","AUS","Australia","AUS","Sydney","Sydney, Australia","151,2082848","-33,8698439","Central Midfield","Heart of Midlothian FC","Premiership","True"
"816585","Can Uzun","2005-11-11","Turkey","TUR","Germany","DEU","Regensburg","Regensburg, Germany","12,0974869","49,0195333","Attacking Midfield","Eintracht Frankfurt","Bundesliga","True"
"371686","Carlens Arcus","1996-06-28","Haiti","HTI","Haiti","HTI","Port-au-Prince","Port-au-Prince, Haiti","-72,3395928","18,547327","Right-Back","SCO Angers","Ligue 1","True"
"356042","Carlos Acevedo","1996-04-19","Mexico","MEX","Mexico","MEX","TorreÃ³n","TorreÃ³n, Mexico","-103,410512","25,542698","Goalkeeper","Santos Laguna","Liga MX Apertura","True"
"628806","Carlos Harvey","2000-02-03","Panama","PAN","Panama","PAN","Ciudad de PanamÃ¡","Ciudad de PanamÃ¡, Panama","-79,5341802","8,9714493","Defensive Midfield","Minnesota United FC","MLS","True"
"718244","Carl SaintÃ©","2002-08-09","Haiti","HTI","Haiti","HTI","Grand-GoÃ¢ve","Grand-GoÃ¢ve, Haiti","-72,7681957","18,4282512","Defensive Midfield","El Paso Locomotive FC","USLC","True"
"258987","Carl Starfelt","1995-06-01","Sweden","SWE","Sweden","SWE","Stockholm","Stockholm, Sweden","18,0710935","59,3251172","Centre-Back","Celta Vigo","LaLiga","True"
"659459","Carney Chukwuemeka","2003-10-20","Austria","AUT","Austria","AUT","Wien","Wien, Austria","16,3725042","48,2083537","Central Midfield","Borussia Dortmund","Bundesliga","True"
"16306","Casemiro","1992-02-23","Brazil","BRA","Brazil","BRA","SÃ£o JosÃ© dos Campos","SÃ£o JosÃ© dos Campos, Brazil","-45,8854538","-23,1867782","Defensive Midfield","Manchester United","Premier League","True"
"177064","Cecilio Waterman","1991-04-13","Panama","PAN","Panama","PAN","Ciudad de PanamÃ¡","Ciudad de PanamÃ¡, Panama","-79,5341802","8,9714493","Centre-Forward","Universidad ConcepciÃ³n","Liga Primera","True"
"127048","CÃ©dric Bakambu","1991-04-11","Dem. Rep. Congo","COD","France","FRA","Ivry-sur-Seine","Ivry-sur-Seine, France","2,3872525","48,8122302","Centre-Forward","Real Betis Sevilla","LaLiga","True"
"243856","Cedric Itten","1996-12-27","Switzerland","CHE","Switzerland","CHE","Basel","Basel, Switzerland","7,5878261","47,5581077","Centre-Forward","Fortuna DÃ¼sseldorf","2. Bundesliga","True"
"440383","CÃ©sar Blackman","1998-04-02","Panama","PAN","Panama","PAN","Ciudad de PanamÃ¡","Ciudad de PanamÃ¡, Panama","-79,5341802","8,9714493","Right-Back","Slovan Bratislava","NikÃ© Liga","True"
"540315","CÃ©sar Huerta","2000-12-03","Mexico","MEX","Mexico","MEX","Guadalajara","Guadalajara, Mexico","-103,338396","20,6720375","Left Winger","RSC Anderlecht","Jupiler Pro League","True"
"387687","CÃ©sar Montes","1997-02-24","Mexico","MEX","Mexico","MEX","Hermosillo","Hermosillo, Mexico","-110,9692202","29,0948207","Centre-Back","Lokomotiv Moskau","Premier Liga","True"
"865550","CÃ©sar Samudio","1994-02-23","Panama","PAN","Panama","PAN","Ciudad de PanamÃ¡","Ciudad de PanamÃ¡, Panama","-79,5341802","8,9714493","Goalkeeper","CD MarathÃ³n","Liga Nacional Clausura","True"
"741098","CÃ©sar Yanis","1996-01-28","Panama","PAN","Panama","PAN","Ciudad de PanamÃ¡","Ciudad de PanamÃ¡, Panama","-79,5341802","8,9714493","Right Winger","CD Cobresal","Liga Primera","True"
"689637","Chadi Riad","2003-06-17","Morocco","MAR","Spain","ESP","Palma de Mallorca","Palma de Mallorca, Spain","2,6500745","39,5695818","Centre-Back","Crystal Palace","Premier League","True"
"203348","Chancel Mbemba","1994-08-08","Dem. Rep. Congo","COD","Dem. Rep. Congo","COD","Kinshasa","Kinshasa, Zaire","15,3424196","-4,3196982","Centre-Back","LOSC Lille","Ligue 1","True"
"435772","Charles De Ketelaere","2001-03-10","Belgium","BEL","Belgium","BEL","Brugge","Brugge, Belgium","3,226772","51,2085526","Attacking Midfield","Atalanta Bergamo","Serie A","True"
"243879","Charles Pickel","1997-05-15","Dem. Rep. Congo","COD","Switzerland","CHE","Solothurn","Solothurn, Switzerland","7,6698284","47,31874","Defensive Midfield","Espanyol Barcelona","LaLiga","True"
