Entity,Code,Year,Men,Women
Latvia,LVA,1937,173.35025,162.47635
Latvia,LVA,1938,173.51334,162.6396
Latvia,LVA,1939,173.6787,162.80246
Latvia,LVA,1940,173.84715,162.9647
Latvia,LVA,1941,174.01945,163.12553
Latvia,LVA,1942,174.19682,163.28516
Latvia,LVA,1943,174.37946,163.44334
Latvia,LVA,1944,174.5664,163.60107
Latvia,LVA,1945,174.7575,163.75856
Latvia,LVA,1946,174.95282,163.9159
Latvia,LVA,1947,175.15076,164.07275
Latvia,LVA,1948,175.35114,164.22838
Latvia,LVA,1949,175.55287,164.3834
Latvia,LVA,1950,175.75555,164.53867
Latvia,LVA,1951,175.95848,164.69475
Latvia,LVA,1952,176.16106,164.85117
Latvia,LVA,1953,176.36435,165.00842
Latvia,LVA,1954,176.5683,165.16577
Latvia,LVA,1955,176.77283,165.32362
Latvia,LVA,1956,176.9778,165.48141
Latvia,LVA,1957,177.18456,165.63992
Latvia,LVA,1958,177.39278,165.79926
Latvia,LVA,1959,177.60213,165.95956
Latvia,LVA,1960,177.81148,166.12024
Latvia,LVA,1961,178.01883,166.28021
Latvia,LVA,1962,178.22105,166.4384
Latvia,LVA,1963,178.41568,166.59224
Latvia,LVA,1964,178.59978,166.73967
Latvia,LVA,1965,178.77293,166.8799
Latvia,LVA,1966,178.93582,167.01314
Latvia,LVA,1967,179.08833,167.13965
Latvia,LVA,1968,179.23062,167.25978
Latvia,LVA,1969,179.36418,167.3742
Latvia,LVA,1970,179.48888,167.48297
Latvia,LVA,1971,179.60527,167.58643
Latvia,LVA,1972,179.71292,167.6854
Latvia,LVA,1973,179.813,167.78076
Latvia,LVA,1974,179.90553,167.87387
Latvia,LVA,1975,179.99115,167.9646
Latvia,LVA,1976,180.07022,168.05307
Latvia,LVA,1977,180.14317,168.13864
Latvia,LVA,1978,180.21056,168.22191
Latvia,LVA,1979,180.27307,168.30382
Latvia,LVA,1980,180.3331,168.38641
Latvia,LVA,1981,180.39369,168.47066
Latvia,LVA,1982,180.45514,168.55702
Latvia,LVA,1983,180.51836,168.64626
Latvia,LVA,1984,180.58376,168.73701
Latvia,LVA,1985,180.64934,168.82823
Latvia,LVA,1986,180.71506,168.91936
Latvia,LVA,1987,180.78085,169.00966
Latvia,LVA,1988,180.84709,169.09836
Latvia,LVA,1989,180.91423,169.18568
Latvia,LVA,1990,180.98273,169.27217
Latvia,LVA,1991,181.05379,169.35876
Latvia,LVA,1992,181.12596,169.44588
Latvia,LVA,1993,181.19955,169.53346
Latvia,LVA,1994,181.27339,169.62141
Latvia,LVA,1995,181.34796,169.70966
Latvia,LVA,1996,181.42238,169.79793
Lebanon,LBN,1896,160.71373,149.61208
Lebanon,LBN,1897,160.88232,149.7415
Lebanon,LBN,1898,161.05086,149.8711
Lebanon,LBN,1899,161.21985,150.00095
Lebanon,LBN,1900,161.3887,150.13055
Lebanon,LBN,1901,161.55746,150.25993
Lebanon,LBN,1902,161.72652,150.38916
Lebanon,LBN,1903,161.8964,150.51724
Lebanon,LBN,1904,162.06636,150.6442
Lebanon,LBN,1905,162.23679,150.7704
Lebanon,LBN,1906,162.4073,150.8961
Lebanon,LBN,1907,162.57866,151.02113
Lebanon,LBN,1908,162.75098,151.14542
Lebanon,LBN,1909,162.92453,151.2693
Lebanon,LBN,1910,163.10016,151.39355
Lebanon,LBN,1911,163.27876,151.51869
Lebanon,LBN,1912,163.46095,151.64536
Lebanon,LBN,1913,163.6465,151.77354
Lebanon,LBN,1914,163.83542,151.9033
Lebanon,LBN,1915,164.02817,152.03488
Lebanon,LBN,1916,164.22458,152.16861
Lebanon,LBN,1917,164.42473,152.30447
Lebanon,LBN,1918,164.62961,152.44284
Lebanon,LBN,1919,164.8372,152.58261
Lebanon,LBN,1920,165.04631,152.724
Lebanon,LBN,1921,165.25603,152.86559
Lebanon,LBN,1922,165.46382,153.00703
Lebanon,LBN,1923,165.66919,153.14732
Lebanon,LBN,1924,165.87086,153.287
Lebanon,LBN,1925,166.0696,153.42703
Lebanon,LBN,1926,166.2654,153.56732
Lebanon,LBN,1927,166.46028,153.70807
Lebanon,LBN,1928,166.6543,153.84952
Lebanon,LBN,1929,166.84708,153.9926
Lebanon,LBN,1930,167.0392,154.13773
Lebanon,LBN,1931,167.23012,154.28404
Lebanon,LBN,1932,167.41916,154.43196
Lebanon,LBN,1933,167.60701,154.58221
Lebanon,LBN,1934,167.79459,154.73477
Lebanon,LBN,1935,167.98212,154.88942
Lebanon,LBN,1936,168.16908,155.04588
Lebanon,LBN,1937,168.35542,155.20331
Lebanon,LBN,1938,168.54128,155.36066
Lebanon,LBN,1939,168.72691,155.51826
Lebanon,LBN,1940,168.91263,155.67574
Lebanon,LBN,1941,169.09943,155.83325
Lebanon,LBN,1942,169.28798,155.99074
Lebanon,LBN,1943,169.4795,156.14948
Lebanon,LBN,1944,169.67319,156.30998
Lebanon,LBN,1945,169.86815,156.4727
Lebanon,LBN,1946,170.06409,156.63739
Lebanon,LBN,1947,170.25883,156.80359
Lebanon,LBN,1948,170.4519,156.97
Lebanon,LBN,1949,170.6424,157.13675
Lebanon,LBN,1950,170.82968,157.3042
Lebanon,LBN,1951,171.01343,157.47243
Lebanon,LBN,1952,171.19398,157.64012
Lebanon,LBN,1953,171.37276,157.80736
Lebanon,LBN,1954,171.55038,157.9735
Lebanon,LBN,1955,171.72638,158.1388
Lebanon,LBN,1956,171.90111,158.30229
Lebanon,LBN,1957,172.07542,158.46465
Lebanon,LBN,1958,172.24962,158.62599
Lebanon,LBN,1959,172.42287,158.78531
Lebanon,LBN,1960,172.59517,158.94257
Lebanon,LBN,1961,172.766,159.09734
Lebanon,LBN,1962,172.9334,159.24857
Lebanon,LBN,1963,173.09532,159.39471
Lebanon,LBN,1964,173.25015,159.53516
Lebanon,LBN,1965,173.39914,159.66982
Lebanon,LBN,1966,173.54453,159.80002
Lebanon,LBN,1967,173.68726,159.92682
Lebanon,LBN,1968,173.8274,160.05023
Lebanon,LBN,1969,173.96608,160.16927
Lebanon,LBN,1970,174.10283,160.28343
Lebanon,LBN,1971,174.23616,160.39337
Lebanon,LBN,1972,174.36479,160.49922
Lebanon,LBN,1973,174.48746,160.60162
Lebanon,LBN,1974,174.60251,160.70221
Lebanon,LBN,1975,174.70734,160.79965
Lebanon,LBN,1976,174.79958,160.8947
Lebanon,LBN,1977,174.87538,160.98567
Lebanon,LBN,1978,174.93442,161.07314
Lebanon,LBN,1979,174.97739,161.15787
Lebanon,LBN,1980,175.00589,161.24174
Lebanon,LBN,1981,175.0217,161.3255
Lebanon,LBN,1982,175.02625,161.41034
Lebanon,LBN,1983,175.01933,161.49582
Lebanon,LBN,1984,175.00159,161.58101
Lebanon,LBN,1985,174.9732,161.66545
Lebanon,LBN,1986,174.93518,161.7481
Lebanon,LBN,1987,174.88916,161.82825
Lebanon,LBN,1988,174.83813,161.9048
Lebanon,LBN,1989,174.78427,161.97769
Lebanon,LBN,1990,174.72786,162.04669
Lebanon,LBN,1991,174.67137,162.11356
Lebanon,LBN,1992,174.61537,162.17879
