id,name,rank,ocupacion,lugar,lon,lat,fuente,iso3,iso3_geometria,pais,region
5647376,Al-Qalqashandi,59254,MATHEMATICIAN,Qarqashandah,,,pais del lugar (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
4552480,"Ordulf, Duke of Saxony",59279,POLITICIAN,,,,sin dato en Wikidata,,,,
1587,Alexander of Pherae,59291,POLITICIAN,Feras,,,ciudadania (Wikidata),GRC,GRC,Greece,Europa Occidental
9104361,Flavius Bauto,59295,POLITICIAN,,,,sin dato en Wikidata,,,,
2726702,Victor Maurus,59315,RELIGIOUS FIGURE,Mauritania,-6.59179688,32.06,coordenada Wikidata,MAR,MAR,Morocco,Medio Oriente/N. Africa
2088644,Birger Brosa,59319,POLITICIAN,Suecia,,,ciudadania (Wikidata),SWE,SWE,Sweden,Europa Occidental
1258405,Melvin Brown,59333,SOCCER PLAYER,Naranjos,,,pais del lugar (Wikidata),MEX,MEX,Mexico,America Latina
593070,Giru of Baekje,59355,POLITICIAN,,,,sin dato en Wikidata,,,,
5390808,Margaret Fredkulla,59356,NOBLEMAN,Noruega,,,ciudadania (Wikidata),NOR,NOR,Norway,Europa Occidental
19457795,Świętosława of Poland,59395,COMPANION,Polonia,,,ciudadania (Wikidata),POL,POL,Poland,Europa del Este/Asia Central
294970,Isa Boletini,59415,POLITICIAN,Boletin,,,pais del lugar (Wikidata),XKX,XKX,Kosovo,Europa del Este/Asia Central
6672330,Rekhmire,59454,POLITICIAN,Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
48846047,Selim Amallah,59463,SOCCER PLAYER,Hautrage,,,pais del lugar (Wikidata),BEL,BEL,Belgium,Europa Occidental
44943838,Khentkaus III,59479,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
4123321,Lucius Gellius Publicola,59495,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
5313733,Gnaeus Domitius Ahenobarbus,59497,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
4491997,"Boniface III, Margrave of Tuscany",59515,POLITICIAN,Toscana,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
9099678,Ilu-shuma,59516,POLITICIAN,,,,sin dato en Wikidata,,,,
3380083,Michael Krešimir II of Croatia,59525,POLITICIAN,Croacia,,,ciudadania (Wikidata),HRV,HRV,Croatia,Europa del Este/Asia Central
5041641,Franco Semioli,59530,SOCCER PLAYER,Ciriè,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
23971563,Lucius Licinius Murena,59549,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
628849,"Odo II, Duke of Burgundy",59551,POLITICIAN,,,,sin dato en Wikidata,,,,
3565304,Ragenfrid,59555,POLITICIAN,,,,sin dato en Wikidata,,,,
5322854,Lucius Cassius Longinus,59572,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
23493976,Hetephernebti,59587,POLITICIAN,,,,sin dato en Wikidata,,,,
27281646,Queen Heonae,59596,POLITICIAN,Hwangju County,,,pais del lugar (Wikidata),PRK,PRK,North Korea,Asia Oriental
8574497,Hortensia,59611,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
1507855,"Ida, Countess of Boulogne",59622,POLITICIAN,,,,sin dato en Wikidata,,,,
3607081,Indravarman I,59645,POLITICIAN,Camboya,,,ciudadania (Wikidata),KHM,KHM,Cambodia,Sudeste Asiatico
5425273,Michael II Komnenos Doukas,59651,POLITICIAN,,,,sin dato en Wikidata,,,,
8084427,"Philippa, Countess of Toulouse",59680,NOBLEMAN,,,,sin dato en Wikidata,,,,
26536489,Mataswintha,59691,NOBLEMAN,,,,sin dato en Wikidata,,,,
118353,"John Howard, 1st Duke of Norfolk",59712,POLITICIAN,,,,sin dato en Wikidata,,,,
548820,Macrianus Minor,59728,POLITICIAN,Ilírico,17.329379,43.804412,coordenada Wikidata,BIH,BIH,Bosnia and Herzegovina,Europa del Este/Asia Central
20560377,Ptolemy of Cyprus,59731,POLITICIAN,,,,sin dato en Wikidata,,,,
4196144,Xerxes of Armenia,59735,POLITICIAN,,,,sin dato en Wikidata,,,,
14466834,Helena Lekapene,59738,POLITICIAN,,,,sin dato en Wikidata,,,,
3460552,"Frederick, Duke of Bavaria",59753,POLITICIAN,,,,sin dato en Wikidata,,,,
18434775,Lucius Calpurnius Piso Frugi,59785,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
9627668,Antipater,59788,NOBLEMAN,,,,sin dato en Wikidata,,,,
1197868,Raymond Roger Trencavel,59803,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
1250818,Snorri Thorfinnsson,59880,EXPLORER,,,,sin dato en Wikidata,,,,
5189180,Hugh of Tours,59881,NOBLEMAN,,,,sin dato en Wikidata,,,,
30930192,Orontes III,59892,POLITICIAN,,,,sin dato en Wikidata,,,,
1244925,Dromichaetes,59893,POLITICIAN,Dacia,,,ciudadania (Wikidata),ROU,ROU,Romania,Europa del Este/Asia Central
2579765,Yesü Möngke,59900,POLITICIAN,,,,sin dato en Wikidata,,,,
13742793,Judith of Brittany,59904,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
33821632,"Albert II, Margrave of Brandenburg",59922,POLITICIAN,,,,sin dato en Wikidata,,,,
6146349,Mumadona Dias,59933,NOBLEMAN,,,,sin dato en Wikidata,,,,
690437,John of Nikiû,59973,POLITICIAN,,,,sin dato en Wikidata,,,,
1894064,Arnold of Torroja,59981,POLITICIAN,Solsona,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
544536,"Ebalus, Duke of Aquitaine",59982,NOBLEMAN,,,,sin dato en Wikidata,,,,
12117849,Nefertari,59985,COMPANION,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
8594996,Adela of Pfalzel,59990,COMPANION,,,,sin dato en Wikidata,,,,
31162048,Iufni,60000,POLITICIAN,,,,sin dato en Wikidata,,,,
406258,"Leo I, Prince of Armenia",60002,POLITICIAN,,,,sin dato en Wikidata,,,,
2037976,Gaspar de Lemos,60005,EXPLORER,,,,sin dato en Wikidata,,,,
15261920,Muhammad I al-Mustansir,60006,POLITICIAN,,,,sin dato en Wikidata,,,,
31459570,Sobekhotep VI,60016,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1070897,Ḫattušili II,60017,POLITICIAN,Hatti,,,pais del lugar (Wikidata),TUR,TUR,Türkiye,Europa del Este/Asia Central
30410055,Tryphaena,60027,POLITICIAN,,,,sin dato en Wikidata,,,,
1589617,Henry of Speyer,60048,POLITICIAN,,,,sin dato en Wikidata,,,,
690959,"John I, Count of Holland",60071,POLITICIAN,,,,sin dato en Wikidata,,,,
1005632,Parthamaspates of Parthia,60074,POLITICIAN,,,,sin dato en Wikidata,,,,
4872022,Marcantonio Colonna,60091,MILITARY PERSONNEL,Lanuvio,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
5038124,"Yolande of Dreux, Queen of Scotland",60136,POLITICIAN,,,,sin dato en Wikidata,,,,
755804,Aq Sunqur al-Hajib,60138,POLITICIAN,,,,sin dato en Wikidata,,,,
1414543,Ki no Tomonori,60139,WRITER,Japón,,,ciudadania (Wikidata),JPN,JPN,Japan,Asia Oriental
836212,Huvishka,60147,POLITICIAN,,,,sin dato en Wikidata,,,,
4222786,Kikkuli,60173,WRITER,Imperio hitita,,,ciudadania (Wikidata),TUR,TUR,Türkiye,Europa del Este/Asia Central
29228549,Themistoclea,60183,POLITICIAN,,,,sin dato en Wikidata,,,,
13875614,Quintus Caecilius Metellus Creticus,60223,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
19986796,Kim Il,60228,POLITICIAN,Corea del Norte,,,ciudadania (Wikidata),PRK,PRK,North Korea,Asia Oriental
5806497,Romanus of Caesarea,60232,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
690922,"Baldwin III, Count of Hainaut",60233,POLITICIAN,,,,sin dato en Wikidata,,,,
6955178,Engelberga,60250,COMPANION,,,,sin dato en Wikidata,,,,
7757256,Domitilla the Younger,60251,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
31162339,Sewadjkare,60288,POLITICIAN,,,,sin dato en Wikidata,,,,
11650156,Gaius Laelius Sapiens,60312,COMPANION,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3449488,Appius Claudius Sabinus Regillensis,60313,POLITICIAN,Regilo,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
1637654,Sheikh Abdullah,60314,POLITICIAN,"Soura, Srinagar",74.80166667,34.13361111,coordenada Pantheon (sin pais),,,,
3536960,"Waldemar, Margrave of Brandenburg-Stendal",60333,POLITICIAN,,,,sin dato en Wikidata,,,,
2749655,Puzur-Inshushinak,60337,POLITICIAN,,,,sin dato en Wikidata,,,,
18316948,Carlos Muñoz,60342,SOCCER PLAYER,Úbeda,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
53386867,Diego Lainez,60347,SOCCER PLAYER,Villahermosa,,,pais del lugar (Wikidata),MEX,MEX,Mexico,America Latina
32436928,Burnaburiash I,60349,POLITICIAN,,,,sin dato en Wikidata,,,,
25062797,"Uroš I, Grand Prince of Serbia",60372,POLITICIAN,,,,sin dato en Wikidata,,,,
3861609,Bulbul,60379,MUSICIAN,Shusha,46.74833333,39.75833333,coordenada Pantheon,AZE,AZE,Azerbaijan,Europa del Este/Asia Central
163841,Olaf Guthfrithson,60384,POLITICIAN,,,,sin dato en Wikidata,,,,
34474446,Ğazı II Giray,60406,POLITICIAN,,,,sin dato en Wikidata,,,,
985644,Constantine,60410,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
1801575,Otto of Nordheim,60422,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
182496,Megabyzus,60436,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
15517571,Theodora of Khazaria,60453,POLITICIAN,,,,sin dato en Wikidata,,,,
1761777,Hydarnes,60455,POLITICIAN,,,,sin dato en Wikidata,,,,
1428315,Menkheperre,60505,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
30715834,Tashfin ibn Ali,60528,POLITICIAN,,,,sin dato en Wikidata,,,,
1594003,Abas I of Armenia,60531,POLITICIAN,,,,sin dato en Wikidata,,,,
20607625,Stateira,60553,COMPANION,,,,sin dato en Wikidata,,,,
17631406,Huzziya II,60555,POLITICIAN,,,,sin dato en Wikidata,,,,
655701,"Gerard, Duke of Lorraine",60560,POLITICIAN,,,,sin dato en Wikidata,,,,
14075841,"Berthold V, Duke of Zähringen",60565,POLITICIAN,Casa de Zähringen,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
2447634,Guillaume Tirel,60566,WRITER,Pont-Audemer,,,pais del lugar (Wikidata),FRA,FRA,France,Europa Occidental
6851597,Sakir-Har,60589,POLITICIAN,,,,sin dato en Wikidata,,,,
1819730,Cephisodotus the Elder,60622,SCULPTOR,,,,sin dato en Wikidata,,,,
65232837,Karl Hein,60633,SOCCER PLAYER,Põlva,,,pais del lugar (Wikidata),EST,EST,Estonia,Europa del Este/Asia Central
13648586,Quintus Caecilius Metellus Balearicus,60645,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3093564,"Margaret, Countess of Blois",60660,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
69942565,Lanzelin of Klettgau,60678,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
23120325,Pharnabazus III,60712,POLITICIAN,,,,sin dato en Wikidata,,,,
11792663,Waldrada,60714,POLITICIAN,,,,sin dato en Wikidata,,,,
2580525,Alghu,60726,POLITICIAN,,,,sin dato en Wikidata,,,,
2784193,Gnaeus Mallius Maximus,60729,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
13131455,Marcus Junius Brutus,60745,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
35325001,Khosrow IV,60764,POLITICIAN,,,,sin dato en Wikidata,,,,
7995729,Tiberius Coruncanius,60798,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
5313507,Marcus Fulvius Flaccus,60804,EXTREMIST,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
17463251,Violant of Bar,60816,COMPANION,,,,sin dato en Wikidata,,,,
2010525,Ilghazi,60832,POLITICIAN,,,,sin dato en Wikidata,,,,
1778368,Tato,60835,POLITICIAN,,,,sin dato en Wikidata,,,,
6387547,Il-Arslan,60845,POLITICIAN,,,,sin dato en Wikidata,,,,
18852007,"Bernhard, Count of Anhalt",60870,NOBLEMAN,,,,sin dato en Wikidata,,,,
9003894,Neoptolemus II of Epirus,60883,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
40631380,Naqi'a,60886,COMPANION,,,,sin dato en Wikidata,,,,
10619739,Carol Dweck,60932,PSYCHOLOGIST,Estados Unidos,,,ciudadania (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
8010338,Adelaide of Hungary,60935,POLITICIAN,Hungría,,,ciudadania (Wikidata),HUN,HUN,Hungary,Europa del Este/Asia Central
628819,"Gilbert, Duke of Burgundy",60962,NOBLEMAN,,,,sin dato en Wikidata,,,,
2805764,Abdallah al-Adil,60972,POLITICIAN,,,,sin dato en Wikidata,,,,
40363965,Seth Meribre,61017,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
35289992,"Otto IV, Margrave of Brandenburg-Stendal",61037,WRITER,,,,sin dato en Wikidata,,,,
892715,Gnaeus Papirius Carbo,61053,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
31290060,Orontes I,61059,POLITICIAN,,,,sin dato en Wikidata,,,,
14096670,Al-Adil Kitbugha,61068,POLITICIAN,sultanato mameluco de Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
6779596,Meli-Shipak II,61076,POLITICIAN,,,,sin dato en Wikidata,,,,
5483107,Saraha,61096,POLITICIAN,,,,sin dato en Wikidata,,,,
2601404,Duwa,61100,POLITICIAN,,,,sin dato en Wikidata,,,,
72451,Ghezo,61104,POLITICIAN,,,,sin dato en Wikidata,,,,
13855962,Junius Rusticus,61111,POLITICIAN,,,,sin dato en Wikidata,,,,
19608378,Mago I of Carthage,61154,POLITICIAN,,,,sin dato en Wikidata,,,,
4981445,Naemul of Silla,61155,POLITICIAN,,,,sin dato en Wikidata,,,,
1058784,Gaius Asinius Gallus Saloninus,61186,WRITER,República romana,12.5,41.9,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
43045539,Menocchio,61196,RELIGIOUS FIGURE,Montereale Valcellina,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
2092696,Antonio Palomino,61203,WRITER,Bujalance,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
1103835,Theophilus Presbyter,61208,RELIGIOUS FIGURE,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
1067002,Lucius Aemilius Lepidus Paullus,61217,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3941803,Taspar Qaghan,61229,POLITICIAN,,,,sin dato en Wikidata,,,,
4036285,Fernando Vicente,61256,TENNIS PLAYER,Benicarló,,,pais del lugar (Wikidata),ESP,ESP,Spain,Europa Occidental
58328835,Luis Romo,61260,SOCCER PLAYER,Municipio de Ahome,,,pais del lugar (Wikidata),MEX,MEX,Mexico,America Latina
2036756,Fernão do Pó,61261,EXPLORER,,,,sin dato en Wikidata,,,,
6854446,"Douce I, Countess of Provence",61265,COMPANION,,,,sin dato en Wikidata,,,,
28104832,Nehesy,61271,POLITICIAN,,,,sin dato en Wikidata,,,,
24368834,Nefertiabet,61272,NOBLEMAN,Imperio Antiguo de Egipto,31.250917,29.844667,coordenada Wikidata,EGY,EGY,Egypt,Medio Oriente/N. Africa
8459323,Pablo Álvarez,61285,SOCCER PLAYER,Argentina,,,ciudadania (Wikidata),ARG,ARG,Argentina,America Latina
245084,Edmund Beaufort,61294,NOBLEMAN,,,,sin dato en Wikidata,,,,
669256,"Conrad II, Duke of Swabia",61295,POLITICIAN,,,,sin dato en Wikidata,,,,
1740246,Valerius Romulus,61298,POLITICIAN,,,,sin dato en Wikidata,,,,
3380304,"Magnus II, Duke of Brunswick-Lüneburg",61305,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
1151533,Mushezib-Marduk,61306,POLITICIAN,,,,sin dato en Wikidata,,,,
2625994,Teutobod,61348,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
20013002,"Conrad I, Count of Luxembourg",61357,POLITICIAN,,,,sin dato en Wikidata,,,,
1790720,Vakhtang II of Georgia,61359,POLITICIAN,Georgia,,,ciudadania (Wikidata),GEO,GEO,Georgia,Europa del Este/Asia Central
655703,"Simon I, Duke of Lorraine",61369,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
11884731,Kaykhusraw III,61372,POLITICIAN,,,,sin dato en Wikidata,,,,
2440366,Ramón de Campoamor y Campoosorio,61402,WRITER,España,,,ciudadania (Wikidata),ESP,ESP,Spain,Europa Occidental
70215089,Andrei Sukhovetsky,61406,MILITARY PERSONNEL,Unión Soviética,,,pais del lugar (Wikidata),SUN,SUN,,
4465706,Anastasia the Patrician,61426,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
8450154,Alan Rufus,61433,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
754326,Symmachus,61443,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
7333455,Enlil-nadin-apli,61444,POLITICIAN,,,,sin dato en Wikidata,,,,
38119915,An-Nasir Faraj,61447,POLITICIAN,,,,sin dato en Wikidata,,,,
34375170,Vidyut Jammwal,61452,ACTOR,Jammu,74.87,32.73,coordenada Pantheon (sin pais),,,,
10813482,Inaros II,61514,MILITARY PERSONNEL,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
18875657,"Isabella of Valois, Duchess of Bourbon",61522,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
2314935,Ida of Formbach-Ratelnberg,61524,POLITICIAN,,,,sin dato en Wikidata,,,,
16623506,Gerolf of Holland,61526,POLITICIAN,,,,sin dato en Wikidata,,,,
1165018,Asin of Baekje,61561,POLITICIAN,,,,sin dato en Wikidata,,,,
1682297,Hiempsal II,61580,POLITICIAN,,,,sin dato en Wikidata,,,,
180810,Ælla of Deira,61581,POLITICIAN,,,,sin dato en Wikidata,,,,
54909461,Caty McNally,61586,TENNIS PLAYER,Cincinnati,,,pais del lugar (Wikidata),USA,USA,United States,Norteamerica/Aus/NZ
20205548,Leo the Mathematician,61598,PHILOSOPHER,Tesalia,,,pais del lugar (Wikidata),GRC,GRC,Greece,Europa Occidental
3683497,Arechis II of Benevento,61607,POLITICIAN,,,,sin dato en Wikidata,,,,
589214,"Charles Howard, 1st Earl of Nottingham",61614,POLITICIAN,Londres,-0.1275,51.507222222222,coordenada Wikidata,GBR,GBR,United Kingdom,Europa Occidental
2774790,Asander,61658,POLITICIAN,,,,sin dato en Wikidata,,,,
2511851,"Godfrey III, Count of Louvain",61679,NOBLEMAN,,,,sin dato en Wikidata,,,,
6722150,"Helena of Bulgaria, Empress of Serbia",61702,POLITICIAN,Segundo Imperio búlgaro,25.65,43.06666667,coordenada Wikidata,BGR,BGR,Bulgaria,Europa del Este/Asia Central
2881890,Shoshenq IV,61718,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
37098870,Louis the Springer,61724,NOBLEMAN,Alemania,,,ciudadania (Wikidata),DEU,DEU,Germany,Europa Occidental
6154197,Gnaeus Servilius Geminus,61728,MILITARY PERSONNEL,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
3517957,Publius Vatinius,61739,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
46217439,Artuk Bey,61755,POLITICIAN,,,,sin dato en Wikidata,,,,
5625378,Galla Gaulo,61761,POLITICIAN,,,,sin dato en Wikidata,,,,
15375475,Garnier de Nablus,61772,POLITICIAN,Nablus,35.26111111,32.22222222,coordenada Pantheon + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
3187017,Pallas,61776,POLITICIAN,,,,sin dato en Wikidata,,,,
3340274,Nilus the Younger,61790,RELIGIOUS FIGURE,Rossano,,,pais del lugar (Wikidata),ITA,ITA,Italy,Europa Occidental
8251171,Eudokia of Heliopolis,61831,RELIGIOUS FIGURE,Samaria,35.18333333,32.26666667,coordenada Pantheon + alineado a Pantheon,ISR,PSE,Israel,Medio Oriente/N. Africa
12928432,Bivin of Gorze,61834,NOBLEMAN,,,,sin dato en Wikidata,,,,
39535202,Merkawre Sobekhotep,61841,POLITICIAN,Antiguo Egipto,,,ciudadania (Wikidata),EGY,EGY,Egypt,Medio Oriente/N. Africa
1194593,Sextus Julius Severus,61845,POLITICIAN,,,,sin dato en Wikidata,,,,
1696045,Yasmah-Adad,61846,POLITICIAN,Mari,,,ciudadania (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
5679642,Åsta Gudbrandsdatter,61855,POLITICIAN,,,,sin dato en Wikidata,,,,
4508112,"Theodoric I, Duke of Upper Lorraine",61867,POLITICIAN,,,,sin dato en Wikidata,,,,
60135666,Jahangir Mirza,61894,MILITARY PERSONNEL,,,,sin dato en Wikidata,,,,
655729,"Charles II, Duke of Lorraine",61915,POLITICIAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
12493766,Publius Juventius Celsus,61931,POLITICIAN,,,,sin dato en Wikidata,,,,
276599,Subhash Kak,61949,COMPUTER SCIENTIST,Srinagar,74.79,34.09,coordenada Pantheon (sin pais),,,,
4123313,Gnaeus Cornelius Lentulus Clodianus,61955,POLITICIAN,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
476548,Sponsianus,61957,POLITICIAN,,,,sin dato en Wikidata,,,,
5965836,Giovanni Santi,61963,PAINTER,Italia,,,ciudadania (Wikidata),ITA,ITA,Italy,Europa Occidental
7505133,Cecile of France,61966,POLITICIAN,,,,sin dato en Wikidata,,,,
8218794,Tigranes VI of Armenia,61968,POLITICIAN,Reino de Armenia,,,ciudadania (Wikidata),TUR,TUR,Türkiye,Europa del Este/Asia Central
3011033,Constantine I of Georgia,61982,POLITICIAN,,,,sin dato en Wikidata,,,,
44059055,Hernani Azevedo Júnior,61984,SOCCER PLAYER,São Gonçalo do Sapucaí,,,pais del lugar (Wikidata),BRA,BRA,Brazil,America Latina
2713595,Bel-ibni,62054,POLITICIAN,,,,sin dato en Wikidata,,,,
3576086,Tarabai Shinde,62082,WRITER,India,,,pais del lugar (Wikidata),IND,IND,India,Asia del Sur
8320179,Quintus Titurius Sabinus,62088,MILITARY PERSONNEL,Antigua Roma,12.48,41.89,coordenada Wikidata,ITA,ITA,Italy,Europa Occidental
61861,Theophylact of Constantinople,62105,RELIGIOUS FIGURE,,,,sin dato en Wikidata,,,,
20012916,Giselbert of Luxembourg,62148,POLITICIAN,,,,sin dato en Wikidata,,,,
38765571,Murad Giray,62156,POLITICIAN,,,,sin dato en Wikidata,,,,
5863993,Tarmashirin,62179,POLITICIAN,Mongolia,,,ciudadania (Wikidata),MNG,MNG,Mongolia,Asia Oriental
70253576,Pavlo Lee,62200,ACTOR,Yevpatoria,33.36805556,45.19388889,coordenada Pantheon,UKR,UKR,Ukraine,Europa del Este/Asia Central
6446451,Mihirakula,62214,POLITICIAN,,,,sin dato en Wikidata,,,,
5373209,Eudocia,62221,COMPANION,Atenas,,,pais del lugar (Wikidata),GRC,GRC,Greece,Europa Occidental
5575184,Henry Berengar,62248,POLITICIAN,,,,sin dato en Wikidata,,,,
1166571,Jeonji of Baekje,62255,POLITICIAN,,,,sin dato en Wikidata,,,,
12010495,"Conrad II, Duke of Transjurane Burgundy",62266,NOBLEMAN,Reino de la Alta Borgoña,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
13067798,Catherine of Cleves,62282,NOBLEMAN,Cléveris,,,pais del lugar (Wikidata),DEU,DEU,Germany,Europa Occidental
5712038,"Otto II, Count of Habsburg",62284,NOBLEMAN,,,,sin dato en Wikidata,,,,
4003543,Radu IV the Great,62293,POLITICIAN,Transilvania,,,pais del lugar (Wikidata),ROU,ROU,Romania,Europa del Este/Asia Central
24564225,Khamerernebty I,62298,POLITICIAN,,,,sin dato en Wikidata,,,,
846347,Aeneas Tacticus,62303,WRITER,,,,sin dato en Wikidata,,,,
31570504,Imad Khamis,62310,POLITICIAN,Damasco,,,pais del lugar (Wikidata),SYR,SYR,Syria,Medio Oriente/N. Africa
3283869,Saint Pirmin,62315,RELIGIOUS FIGURE,reino visigodo de Toledo,,,ciudadania (Wikidata),ESP,ESP,Spain,Europa Occidental
51520875,Dalbert Henrique,62322,SOCCER PLAYER,Barra Mansa,,,pais del lugar (Wikidata),BRA,BRA,Brazil,America Latina
10178620,"Matthew, Count of Boulogne",62346,NOBLEMAN,Francia,,,ciudadania (Wikidata),FRA,FRA,France,Europa Occidental
